cumulative_percentage,,-0.05 | 0.05,-0.1 | -0.05,-0.2 | -0.1,-0.3 | -0.2,-0.5 | -0.3,-0.75 | -0.5,-1 | -0.75,0.05 | 0.1,0.1 | 0.2,0.2 | 0.3,0.3 | 0.5,0.5 | 0.75,0.75 | 1
0.1873261579392913,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1873462214411247,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1874638649095875,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1876964526268522,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1878463243442925,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1882084146460206,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1883969198459923,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1884064001997461,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.188411967493655,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1885293957242582,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1885320636207071,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1885378191310752,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.188573883161512,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1886662377056714,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1887169878206264,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1889033942558746,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1889882947949194,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1890735458266154,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1892214140932395,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1892363441148839,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1892516613695463,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1892693568128874,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1895246779892853,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1895300133621132,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1895607436919623,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1895626727361404,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1896634437965901,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1897862803169775,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1897981569331591,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1898621609604268,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1899606299212598,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1902313624678663,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.19024111039565,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1903056084182245,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1903453014945885,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1904087488762177,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1904314094275302,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1904667064993693,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1904874866563871,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.190524295383372,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1905264814748996,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1906008820286659,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1906971437264671,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1907545164718384,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1908173380192845,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1908492635537449,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1908571287483179,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1909465020576131,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1911228646987349,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1911456713322965,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1911471809094801,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1912118780096308,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1912336514669494,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1913265306122449,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1913636920063655,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1913755357528291,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1914385689525491,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1915231529541199,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1915291511493514,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1917076114128092,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1920533420779362,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.192148978944027,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1921704215926834,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1922525107604017,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1924144511428199,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1925099345723116,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.192594385285576,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.192695631452943,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1928193733475839,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1928419345026868,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1928843141642425,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1930165347988819,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1930250960886276,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1931481192445762,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1931818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1932459784808778,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1932936032894394,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1933278643697019,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1934124035438696,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1934256359219038,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1936050731558238,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1936501676197988,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.193663141575771,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.19375854214123,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1938273927536022,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1939726939726939,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1940268657711409,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1940715883668903,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1941661941661941,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.1943616568335259,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1944862155388471,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1945168435256384,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.19463639355051,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1947052345285395,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1948471359311893,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1948706545104143,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1949217258495609,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.195447481488253,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1955542204866326,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.195974878675421,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1960127028934368,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1960372260582407,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1960973821466064,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1961138137272228,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1961279461279461,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1961421389240398,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.196158317747561,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1961607044936655,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1963302752293578,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1963359968816994,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1964534467828771,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1964952807204345,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1965029142381349,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1965362610174733,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1965921192758253,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1966112506478491,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1969798657718121,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.197006613296206,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1970068793498813,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1970234160607335,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1970489340765183,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1970752968921081,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.1972027086893234,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1973127931893206,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1973285664630815,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1973485594277088,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1974046124550391,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.1974273504273504,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1974742511919059,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1975386331049864,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1975773733626985,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1976393771973882,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1977294228949858,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1977477146182233,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1977932418030217,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1978235194870929,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1978393856566445,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1978652649645998,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1979328347678848,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1979428997510864,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1981213251111429,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.198214949795463,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1983191864862593,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1983506944444444,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1984680927350554,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1984695599984995,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1985294117647058,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1985683987274655,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.19863365742922,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1986656782802075,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1987063585126905,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.1987299529434361,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1987788331071913,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1989996427295462,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1992630073699263,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1992637276683743,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.1993097270523764,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.199405425492382,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1994202898550724,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1994407524421687,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.1994857402591911,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.1995374483876025,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1996187835730376,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1996339091637112,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1997513307689319,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1998708364319542,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.199885561701316,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2002262443438914,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2002505980179975,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2002727272727272,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2003381234150465,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2004554894505031,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2004746603789577,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2006880635557957,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2007398273736128,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2008022816333155,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.200824806849029,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2008258829081566,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2008692852543464,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2009114583333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2009280742459396,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.200944032366824,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2009461355050964,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2010821176631737,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2011295669408731,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2011871746217097,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2011878186974656,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2012320147064022,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2012399896667527,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2013727597323812,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2014136677201209,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2015815808810665,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2015872605537316,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2016129032258064,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2017786590508886,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.201800013361711,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2018255578093306,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2018444545722634,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.201873612389668,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2019298085410769,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2019616584930896,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2020834935034981,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2021577305202388,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2023280611338191,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2023492704414058,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2023618895116093,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2025753768844221,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2026373626373626,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2027796316879543,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2027912053641041,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2029002186672804,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2029088609596079,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2029741009145285,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2030186645104777,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2030403016733443,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2030507544581618,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.203214971209213,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2032455792212373,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2034552498148464,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2035244722161991,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2036698784810625,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2037097123080251,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2037826143962239,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2038137738360864,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2039324865147033,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2039375543861103,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2039601397696389,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2040478449854774,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.204054235467848,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2040898823813086,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2042052744119743,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2042478441392526,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2044046665233619,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2044326535124081,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2044384667114996,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2044717812318178,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2045410245657143,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.204565744165285,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2046696472925981,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2046707701452381,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.2046815459989112,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2048297934244981,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2049145464387905,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2050268285794973,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2050978067575578,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2051843738590726,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2053981408892373,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2054626693571634,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2054890921885995,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2055129627761525,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.205521472392638,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2055357984489481,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2055378061767838,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2057722764393088,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2057841031674385,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2058130400628436,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2061431843542608,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2062088102670829,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2062259152215799,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2062286365362704,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2062684504742164,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2064015518913676,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2064362582781456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2064995357474466,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2067278712848333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2067386448250186,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2067965856015461,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2069066184502957,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2070010658140154,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.207001380782753,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2070200573065902,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.20703606995498,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2071675900277008,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2072257427372232,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2072265914824158,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2074110263444699,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.207440866482102,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2075535896563456,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2075841927534909,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2077527041124471,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2078248384781048,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2079189341339838,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2079276773296244,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2081472934330005,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2081841432225064,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2082246596877344,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.208270539343289,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2084091890376081,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2084226745751069,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2084311752208431,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2084651467219374,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2084807309359259,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2084817092910326,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.208488316642823,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2085071285495463,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2085619942330946,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2085871939303368,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2086688288288288,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2088006902502157,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2088221576840146,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2088269539713186,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2089004808867878,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2089187304069228,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2089221774402795,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2089222226409879,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.208955223880597,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2089764168415853,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2089822517009295,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2091969280364084,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2093023255813953,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2093388030888031,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2093407230480254,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2093653817968635,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2093918398768283,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2095237298719836,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.209525821100433,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2095888213394699,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2095888611585445,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2096164235548352,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.209644402854135,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2096815286624203,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2097157638193209,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.20973876176819,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2097995545657015,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2098185353208036,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2098323601431531,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2098765432098765,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.209898227183191,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2099202834366696,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2099629750232159,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2100474683544304,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2100549793119084,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2100976145840067,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2100976257870718,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2102889944131987,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2103625627023938,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2104330048395598,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.210446631339894,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2104652325187314,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2105210016155088,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2106755403134072,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2107300884955752,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2107955363099988,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2108085226471003,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.2108382006614465,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2108953357706978,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.210952759892932,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2109915014164305,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2109935693435463,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.2109943411479385,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2110379622223589,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2110453648915187,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2113055181695827,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2113252828463677,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.211340206185567,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2116171660557847,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2116488925348646,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2116910961304554,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2117570517913332,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.2117736474815173,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2119028556178276,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2119704749679075,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2121916569804985,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.2122018591627461,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.2124041347115705,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2124222599143849,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.212527492392516,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.2127411423527928,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.2127520078675626,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.212814436748086,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.2128335903214328,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.2129701113929634,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2129779837775202,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.2130449887093972,0,0,0,0,0,0,0,0,0,0,0,0,1,0
