state,state_po,county_fips,votes,totalVotes_x,totalStateVotes,totalVotes_y,votePercentage
IOWA,IA,19145.0,7370,22110,22110,66330,0.35291723202170966
IOWA,IA,19147.0,4814,9628,9628,19256,0.3265475695886996
IOWA,IA,19149.0,13746,27492,27492,54984,0.4733013240215336
IOWA,IA,19151.0,3648,7296,7296,14592,0.4166666666666667
IOWA,IA,19153.0,252248,756744,756744,2270232,-0.15558894421363106
IOWA,IA,19155.0,44775,134325,134325,402975,0.130251256281407
IOWA,IA,19157.0,9861,19722,19722,39444,0.1017138221275733
IOWA,IA,19159.0,2675,8025,8025,24075,0.3611214953271028
IOWA,IA,19161.0,5285,10570,10570,21140,0.4172185430463576
IOWA,IA,19163.0,89432,178864,178864,357728,-0.061342696126666096
IOWA,IA,19165.0,6341,12682,12682,25364,0.3811701624349472
IOWA,IA,19167.0,18773,37546,37546,75092,0.7063868321525595
IOWA,IA,19169.0,48943,97886,97886,195772,-0.1543632388697056
IOWA,IA,19171.0,8900,17800,17800,35600,0.15730337078651685
IOWA,IA,19173.0,3169,9507,9507,28521,0.4544020195645314
IOWA,IA,19175.0,6038,18114,18114,54342,0.22987744286187484
IOWA,IA,19177.0,3700,7400,7400,14800,0.4913513513513514
IOWA,IA,19179.0,14933,29866,29866,59732,0.1759191053371727
IOWA,IA,19181.0,30342,91026,91026,273078,0.12441500230703312
IOWA,IA,19183.0,11283,22566,22566,45132,0.1757511300186121
IOWA,IA,19185.0,2776,5552,5552,11104,0.4769452449567724
IOWA,IA,19187.0,17011,34022,34022,68044,0.18946563988007759
IOWA,IA,19189.0,5764,11528,11528,23056,0.23143650242886887
IOWA,IA,19191.0,11848,23696,23696,47392,0.01975016880486158
IOWA,IA,19193.0,43857,87714,87714,175428,0.09651822970107399
IOWA,IA,19195.0,4302,8604,8604,17208,0.2240818224081822
IOWA,IA,19197.0,5920,11840,11840,23680,0.3023648648648649
KANSAS,KS,20001.0,5853,17559,17559,52677,0.44848795489492566
KANSAS,KS,20003.0,3715,11145,11145,33435,0.5313593539703902
KANSAS,KS,20005.0,7336,22008,22008,66024,0.3181570338058888
KANSAS,KS,20007.0,2306,4612,4612,9224,0.7519514310494362
KANSAS,KS,20009.0,10900,21800,21800,43600,0.5537614678899083
KANSAS,KS,20011.0,6615,19845,19845,59535,0.5061224489795919
KANSAS,KS,20013.0,4416,13248,13248,39744,0.4329710144927536
KANSAS,KS,20015.0,32260,64520,64520,129040,0.46769993800371973
KANSAS,KS,20017.0,1470,2940,2940,5880,0.472108843537415
KANSAS,KS,20019.0,1607,3214,3214,6428,0.7510889856876166
KANSAS,KS,20021.0,9082,27246,27246,81738,0.5069367980621008
KANSAS,KS,20023.0,1433,2866,2866,5732,0.6706210746685275
KANSAS,KS,20025.0,1029,2058,2058,4116,0.6695821185617103
KANSAS,KS,20027.0,4101,8202,8202,16404,0.5718117532309193
KANSAS,KS,20029.0,4138,8276,8276,16552,0.5766070565490575
KANSAS,KS,20031.0,4506,13518,13518,40554,0.5272969374167776
KANSAS,KS,20033.0,914,1828,1828,3656,0.7396061269146608
KANSAS,KS,20035.0,14200,28400,28400,56800,0.4250704225352113
KANSAS,KS,20037.0,16500,49500,49500,148500,0.22224242424242424
KANSAS,KS,20039.0,1487,2974,2974,5948,0.6906523201075991
KANSAS,KS,20041.0,9179,18358,18358,36716,0.5393833750953263
KANSAS,KS,20043.0,3593,10779,10779,32337,0.6000556637907042
KANSAS,KS,20045.0,58894,176682,176682,530046,-0.34621523414948885
KANSAS,KS,20047.0,1412,2824,2824,5648,0.6813031161473089
KANSAS,KS,20049.0,1337,2674,2674,5348,0.7202692595362752
KANSAS,KS,20051.0,13540,27080,27080,54160,0.43175775480059086
KANSAS,KS,20053.0,2822,5644,5644,11288,0.5180722891566265
KANSAS,KS,20055.0,11570,23140,23140,46280,0.20812445980985306
KANSAS,KS,20057.0,8612,17224,17224,34448,0.307710171853228
KANSAS,KS,20059.0,12279,36837,36837,110511,0.3982408990960176
KANSAS,KS,20061.0,9359,18718,18718,37436,0.13110375040068378
KANSAS,KS,20063.0,1466,2932,2932,5864,0.7858117326057299
KANSAS,KS,20065.0,1303,2606,2606,5212,0.671527244819647
KANSAS,KS,20067.0,2436,4872,4872,9744,0.5623973727422003
KANSAS,KS,20069.0,2231,4462,4462,8924,0.651277454056477
KANSAS,KS,20071.0,619,1238,1238,2476,0.7382875605815833
KANSAS,KS,20073.0,3050,6100,6100,12200,0.6321311475409837
KANSAS,KS,20075.0,833,1666,1666,3332,0.637454981992797
KANSAS,KS,20077.0,2633,5266,5266,10532,0.6870489935434865
KANSAS,KS,20079.0,17123,34246,34246,68492,0.2699877357939613
KANSAS,KS,20081.0,1382,2764,2764,5528,0.6034732272069465
KANSAS,KS,20083.0,1019,2038,2038,4076,0.6427870461236507
KANSAS,KS,20085.0,6545,19635,19635,58905,0.32987012987012987
KANSAS,KS,20087.0,9738,29214,29214,87642,0.2895871842267406
KANSAS,KS,20089.0,1610,3220,3220,6440,0.7316770186335404
KANSAS,KS,20091.0,346951,1040853,1040853,3122559,-0.0668134693371687
KANSAS,KS,20093.0,1411,2822,2822,5644,0.6413890857547839
KANSAS,KS,20095.0,3929,7858,7858,15716,0.6334945278696869
KANSAS,KS,20097.0,1156,2312,2312,4624,0.7577854671280277
KANSAS,KS,20099.0,8479,25437,25437,76311,0.34013444981719543
KANSAS,KS,20101.0,866,1732,1732,3464,0.6951501154734412
KANSAS,KS,20103.0,36020,108060,108060,324180,0.22551360355358135
KANSAS,KS,20105.0,1554,3108,3108,6216,0.640926640926641
KANSAS,KS,20107.0,4982,14946,14946,44838,0.5901244480128462
KANSAS,KS,20109.0,1434,2868,2868,5736,0.7308228730822872
KANSAS,KS,20111.0,13742,27484,27484,54968,0.13200407509823897
KANSAS,KS,20113.0,13920,27840,27840,55680,0.44080459770114944
KANSAS,KS,20115.0,6029,12058,12058,24116,0.4881406535080444
KANSAS,KS,20117.0,4967,12602,14901,37806,0.4483591705254681
KANSAS,KS,20119.0,1773,3546,3546,7092,0.5578116187253244
KANSAS,KS,20121.0,17808,53424,53424,160272,0.37505615453728663
KANSAS,KS,20123.0,3069,6138,6138,12276,0.6252851091560769
KANSAS,KS,20125.0,13277,39831,39831,119493,0.5059877984484447
KANSAS,KS,20127.0,2833,5666,5666,11332,0.46981997882103776
KANSAS,KS,20129.0,1168,2336,2336,4672,0.720890410958904
KANSAS,KS,20131.0,5634,16902,16902,50706,0.6066737664181754
KANSAS,KS,20133.0,6795,20385,20385,61155,0.46828550404709346
KANSAS,KS,20135.0,1494,2988,2988,5976,0.7643908969210174
KANSAS,KS,20137.0,2371,4742,4742,9484,0.6845212990299452
KANSAS,KS,20139.0,7940,23820,23820,71460,0.3724181360201511
KANSAS,KS,20141.0,1907,3814,3814,7628,0.6769795490298898
KANSAS,KS,20143.0,3150,6300,6300,12600,0.6565079365079365
KANSAS,KS,20145.0,2703,5406,5406,10812,0.4983351831298557
KANSAS,KS,20147.0,2729,5458,5458,10916,0.7508244778307072
KANSAS,KS,20149.0,12877,25754,25754,51508,0.5265978100489244
KANSAS,KS,20151.0,4088,8176,8176,16352,0.5459882583170255
KANSAS,KS,20153.0,1463,2926,2926,5852,0.6965140123034861
KANSAS,KS,20155.0,27594,55188,55188,110376,0.35000362397622675
KANSAS,KS,20157.0,2615,5230,5230,10460,0.6910133843212236
KANSAS,KS,20159.0,4256,8512,8512,17024,0.5305451127819549
KANSAS,KS,20161.0,24981,49962,49962,99924,-0.03478643769264639
KANSAS,KS,20163.0,2675,5350,5350,10700,0.6583177570093457
KANSAS,KS,20165.0,1642,3284,3284,6568,0.5968331303288672
KANSAS,KS,20167.0,3348,6696,6696,13392,0.6230585424133812
KANSAS,KS,20169.0,24203,48406,48406,96812,0.37106970210304513
KANSAS,KS,20171.0,2330,4660,4660,9320,0.7407725321888412
KANSAS,KS,20173.0,220532,441064,441064,882128,0.17931184589991478
KANSAS,KS,20175.0,5134,10268,10268,20536,0.2902220490845345
KANSAS,KS,20177.0,85418,256254,256254,768762,-0.050422627549228494
KANSAS,KS,20179.0,1425,2850,2850,5700,0.7866666666666666
KANSAS,KS,20181.0,2682,5364,5364,10728,0.6524981357196122
KANSAS,KS,20183.0,2100,4200,4200,8400,0.6857142857142857
KANSAS,KS,20185.0,2007,4014,4014,8028,0.6651718983557549
KANSAS,KS,20187.0,742,1484,1484,2968,0.6603773584905661
KANSAS,KS,20189.0,1957,3914,3914,7828,0.7271333673990803
KANSAS,KS,20191.0,10873,21746,21746,43492,0.520831417272142
KANSAS,KS,20193.0,3730,7460,7460,14920,0.6788203753351207
KANSAS,KS,20195.0,1604,3208,3208,6416,0.6645885286783042
KANSAS,KS,20197.0,3840,7680,7680,15360,0.48541666666666666
KANSAS,KS,20199.0,811,1622,1622,3244,0.8569667077681875
KANSAS,KS,20201.0,2841,5682,5682,11364,0.7036254839845124
KANSAS,KS,20203.0,952,1904,1904,3808,0.6596638655462186
KANSAS,KS,20205.0,3916,11748,11748,35244,0.5978038815117467
KANSAS,KS,20207.0,1519,4557,4557,13671,0.5694535878867677
KANSAS,KS,20209.0,56254,168762,168762,506286,-0.36911152984676643
KENTUCKY,KY,21001.0,8575,17150,17150,34300,0.7196501457725948
KENTUCKY,KY,21003.0,9175,18350,18350,36700,0.6791280653950953
KENTUCKY,KY,21005.0,13250,39750,39750,119250,0.48550943396226415
KENTUCKY,KY,21007.0,4180,8360,8360,16720,0.6119617224880383
KENTUCKY,KY,21009.0,19804,79216,79216,316864,0.5652393455867502
KENTUCKY,KY,21011.0,5619,16857,16857,50571,0.3925965474283681
KENTUCKY,KY,21013.0,9866,19732,19732,39464,0.7084938171498074
KENTUCKY,KY,21015.0,66308,132616,132616,265232,0.39732762260963983
KENTUCKY,KY,21017.0,9653,28959,28959,86877,0.35740184398632546
KENTUCKY,KY,21019.0,21333,42666,42666,85332,0.3169268269816716
KENTUCKY,KY,21021.0,14223,56892,56892,227568,0.2980383885256275
KENTUCKY,KY,21023.0,4197,8394,8394,16788,0.5982844889206576
KENTUCKY,KY,21025.0,5573,11146,11146,22292,0.5890902565942939
KENTUCKY,KY,21027.0,9991,39964,39964,159856,0.591732559303373
KENTUCKY,KY,21029.0,41284,165136,165136,660544,0.49692374769886644
KENTUCKY,KY,21031.0,6074,24296,24296,97184,0.7110635495554825
KENTUCKY,KY,21033.0,6355,12710,12710,25420,0.5571990558615263
KENTUCKY,KY,21035.0,17285,34570,34570,69140,0.38200752097194096
KENTUCKY,KY,21037.0,48312,96624,96624,193248,0.22400231826461336
KENTUCKY,KY,21039.0,2607,5214,5214,10428,0.657844265439202
KENTUCKY,KY,21041.0,4053,8106,8106,16212,0.4172218110041945
KENTUCKY,KY,21043.0,11260,22520,22520,45040,0.5108348134991119
KENTUCKY,KY,21045.0,7066,14132,14132,28264,0.7769600905745826
KENTUCKY,KY,21047.0,23456,46912,46912,93824,0.3078956343792633
KENTUCKY,KY,21049.0,18068,54204,54204,162612,0.3642351117998672
KENTUCKY,KY,21051.0,7540,15080,15080,30160,0.8148541114058356
KENTUCKY,KY,21053.0,4868,9736,9736,19472,0.7818405916187345
KENTUCKY,KY,21055.0,4180,8360,8360,16720,0.6555023923444976
KENTUCKY,KY,21057.0,3244,6488,6488,12976,0.747842170160296
KENTUCKY,KY,21059.0,48678,194712,194712,778848,0.3605119355766465
KENTUCKY,KY,21061.0,6062,24248,24248,96992,0.6662817551963048
KENTUCKY,KY,21063.0,2864,5728,5728,11456,0.4455307262569832
KENTUCKY,KY,21065.0,6531,19593,19593,58779,0.5801561782269178
KENTUCKY,KY,21067.0,153116,459348,459348,1378044,-0.0800112333133049
KENTUCKY,KY,21069.0,7059,21177,21177,63531,0.44978042215611275
KENTUCKY,KY,21071.0,16245,32490,32490,64980,0.5980301631271161
KENTUCKY,KY,21073.0,26100,78300,78300,234900,0.07042145593869731
KENTUCKY,KY,21075.0,2376,4752,4752,9504,0.36616161616161613
KENTUCKY,KY,21077.0,3804,7608,7608,15216,0.5410094637223974
KENTUCKY,KY,21079.0,8509,34036,34036,136144,0.6017158302973322
KENTUCKY,KY,21081.0,10996,21992,21992,43984,0.5833030192797382
KENTUCKY,KY,21083.0,16674,33348,33348,66696,0.6004557994482427
KENTUCKY,KY,21085.0,11835,47340,47340,189360,0.6510350654837347
KENTUCKY,KY,21087.0,5689,22756,22756,91024,0.7185797152399368
KENTUCKY,KY,21089.0,17860,35720,35720,71440,0.43807390817469205
KENTUCKY,KY,21091.0,4510,18040,18040,72160,0.4314855875831486
KENTUCKY,KY,21093.0,48512,194048,194048,776192,0.32233261873350927
KENTUCKY,KY,21095.0,10860,21720,21720,43440,0.7594843462246776
KENTUCKY,KY,21097.0,8780,20911,26340,62733,0.4586560364464692
KENTUCKY,KY,21099.0,8217,32868,32868,131472,0.5654131678228064
KENTUCKY,KY,21101.0,20388,40776,40776,81552,0.2740827938002747
KENTUCKY,KY,21103.0,7981,15962,15962,31924,0.4554567096855031
KENTUCKY,KY,21105.0,2173,4346,4346,8692,0.6033133916244824
KENTUCKY,KY,21107.0,21090,42180,42180,84360,0.4642010431484116
KENTUCKY,KY,21109.0,6050,12100,12100,24200,0.836694214876033
KENTUCKY,KY,21111.0,384214,768428,768428,1536856,-0.23232365296423346
KENTUCKY,KY,21113.0,26187,86200,104748,344800,0.4045900637721007
KENTUCKY,KY,21115.0,10138,20276,20276,40552,0.7482738212665221
KENTUCKY,KY,21117.0,81395,162790,162790,325580,0.22801154862092265
KENTUCKY,KY,21119.0,6180,12360,12360,24720,0.5919093851132686
KENTUCKY,KY,21121.0,13124,26248,26248,52496,0.756019506248095
KENTUCKY,KY,21123.0,7174,28696,28696,114784,0.6345135210482298
KENTUCKY,KY,21125.0,28032,56064,56064,112128,0.7311643835616439
KENTUCKY,KY,21127.0,6835,13670,13670,27340,0.6555961960497441
KENTUCKY,KY,21129.0,2530,5060,5060,10120,0.6956521739130435
KENTUCKY,KY,21131.0,4794,9588,9588,19176,0.8498122653316647
KENTUCKY,KY,21133.0,9032,18064,18064,36128,0.6598759964570415
KENTUCKY,KY,21135.0,5815,11630,11630,23260,0.7306964746345659
KENTUCKY,KY,21137.0,10766,21532,21532,43064,0.6401634776147129
KENTUCKY,KY,21139.0,4966,9932,9932,19864,0.603302456705598
KENTUCKY,KY,21141.0,12157,24314,24314,48628,0.4969153574072551
KENTUCKY,KY,21143.0,4196,8392,8392,16784,0.5081029551954241
KENTUCKY,KY,21145.0,33115,66230,66230,132460,0.3712818964215612
KENTUCKY,KY,21147.0,6361,12722,12722,25444,0.8148089922968087
KENTUCKY,KY,21149.0,4708,9416,9416,18832,0.526338147833475
KENTUCKY,KY,21151.0,44010,132030,132030,396090,0.31313337877755054
KENTUCKY,KY,21153.0,5436,10872,10872,21744,0.6066961000735835
KENTUCKY,KY,21155.0,8604,17208,17208,34416,0.36796838679683863
KENTUCKY,KY,21157.0,17406,34812,34812,69624,0.5445248764793749
KENTUCKY,KY,21159.0,3933,7866,7866,15732,0.8204932621408594
KENTUCKY,KY,21161.0,7823,15646,15646,31292,0.43755592483701905
KENTUCKY,KY,21163.0,13846,55384,55384,221536,0.4933554817275748
KENTUCKY,KY,21165.0,3076,9228,9228,27684,0.4557867360208062
KENTUCKY,KY,21167.0,11447,45788,45788,183152,0.5066829737049009
KENTUCKY,KY,21169.0,4910,9820,9820,19640,0.6439918533604887
KENTUCKY,KY,21171.0,5283,10566,10566,21132,0.8436494416051485
KENTUCKY,KY,21173.0,12831,38493,38493,115479,0.4341828384381575
KENTUCKY,KY,21175.0,5485,10970,10970,21940,0.6317228805834092
KENTUCKY,KY,21177.0,13848,27696,27696,55392,0.41580011554015023
KENTUCKY,KY,21179.0,22876,91504,91504,366016,0.43595908375590137
KENTUCKY,KY,21181.0,3387,10161,10161,30483,0.4015352819604369
KENTUCKY,KY,21183.0,10890,21780,21780,43560,0.5691460055096418
KENTUCKY,KY,21185.0,37544,75088,75088,150176,0.27679522693373104
KENTUCKY,KY,21187.0,5372,10744,10744,21488,0.5886075949367089
KENTUCKY,KY,21189.0,1849,3698,3698,7396,0.7944835045970795
KENTUCKY,KY,21191.0,6856,13712,13712,27424,0.6146441073512252
KENTUCKY,KY,21193.0,10430,20860,20860,41720,0.6308724832214765
KENTUCKY,KY,21195.0,24924,49848,49848,99696,0.681030332209918
KENTUCKY,KY,21197.0,5494,16482,16482,49446,0.47233345467783033
KENTUCKY,KY,21199.0,31286,62572,62572,125144,0.7328517547784952
KENTUCKY,KY,21201.0,1134,3402,3402,10206,0.4541446208112875
KENTUCKY,KY,21203.0,7713,15426,15426,30852,0.7852975495915986
KENTUCKY,KY,21205.0,9872,19744,19744,39488,0.3267828200972447
KENTUCKY,KY,21207.0,8775,17550,17550,35100,0.7415384615384615
KENTUCKY,KY,21209.0,28942,86826,86826,260478,0.3116923502176767
KENTUCKY,KY,21211.0,23301,46602,46602,93204,0.3251791768593622
KENTUCKY,KY,21213.0,8621,17242,17242,34484,0.40470943046050345
KENTUCKY,KY,21215.0,11272,28724,45088,114896,0.5530518097941802
KENTUCKY,KY,21217.0,12267,24534,24534,49068,0.5687617184315643
KENTUCKY,KY,21219.0,5179,10358,10358,20716,0.531955976057154
KENTUCKY,KY,21221.0,7285,14570,14570,29140,0.5201098146877146
KENTUCKY,KY,21223.0,4219,8438,8438,16876,0.49371889073240105
KENTUCKY,KY,21225.0,6413,12826,12826,25652,0.508498362700764
KENTUCKY,KY,21227.0,55104,220416,220416,881664,0.3389953542392567
KENTUCKY,KY,21229.0,6071,23784,24284,95136,0.4910228957338165
KENTUCKY,KY,21231.0,8994,17988,17988,35976,0.7106960195686014
KENTUCKY,KY,21233.0,5865,11730,11730,23460,0.5157715260017051
KENTUCKY,KY,21235.0,15166,30332,30332,60664,0.7552419886588422
KENTUCKY,KY,21237.0,2978,8934,8934,26802,0.3687038280725319
KENTUCKY,KY,21239.0,15241,45723,45723,137169,0.21081293878354435
LOUISIANA,LA,22001.0,27361,82083,82083,246249,0.6154014838638939
LOUISIANA,LA,22003.0,9095,18190,18190,36380,0.5973611874656404
LOUISIANA,LA,22005.0,59453,228977,237812,915908,0.45605772627117225
LOUISIANA,LA,22007.0,10159,37331,40636,149324,0.3698198641598583
LOUISIANA,LA,22009.0,15556,31112,31112,62224,0.45191565955258417
LOUISIANA,LA,22011.0,15247,30494,30494,60988,0.7137797599527775
LOUISIANA,LA,22013.0,6575,13150,13150,26300,0.20182509505703417
LOUISIANA,LA,22015.0,52060,104120,104120,208240,0.5056857472147522
LOUISIANA,LA,22017.0,98741,197482,197482,394964,0.04270768981476797
LOUISIANA,LA,22019.0,79193,237579,237579,712737,0.34659629007614307
LOUISIANA,LA,22021.0,4441,8882,8882,17764,0.7113262778653457
LOUISIANA,LA,22023.0,3850,11550,11550,34650,0.8103896103896104
LOUISIANA,LA,22025.0,4540,9080,9080,18160,0.5057268722466961
LOUISIANA,LA,22027.0,6011,12022,12022,24044,0.29861919813674925
LOUISIANA,LA,22029.0,8067,16134,16134,32268,0.3273831659848767
LOUISIANA,LA,22031.0,13971,27942,27942,55884,0.32689141793715554
LOUISIANA,LA,22033.0,199685,764929,798740,3059716,0.06603901144302277
LOUISIANA,LA,22035.0,2724,5448,5448,10896,-0.14977973568281944
LOUISIANA,LA,22037.0,9476,28570,37904,114280,0.26255804136766564
LOUISIANA,LA,22039.0,13607,27214,27214,54428,0.545234070698905
LOUISIANA,LA,22041.0,9122,18244,18244,36488,0.5222538916904187
LOUISIANA,LA,22043.0,8787,17574,17574,35148,0.758734494139069
LOUISIANA,LA,22045.0,30797,92391,92391,277173,0.3438321914472189
LOUISIANA,LA,22047.0,15065,50460,60260,201840,-0.005575838035180858
LOUISIANA,LA,22049.0,7203,14406,14406,28812,0.4416215465778148
LOUISIANA,LA,22051.0,181553,544659,726212,2178636,0.15616927288450205
LOUISIANA,LA,22053.0,13995,41985,41985,125955,0.5703465523401214
LOUISIANA,LA,22055.0,110153,330459,330459,991377,0.2778226648389059
LOUISIANA,LA,22057.0,42261,150173,169044,600692,0.6871347104895766
LOUISIANA,LA,22059.0,6664,13328,13328,26656,0.8205282112845138
LOUISIANA,LA,22061.0,18380,36760,36760,73520,0.22992383025027202
LOUISIANA,LA,22063.0,62608,250432,250432,1001728,0.782727446971633
LOUISIANA,LA,22065.0,4321,8642,8642,17284,-0.07752834991900026
LOUISIANA,LA,22067.0,10600,21200,21200,42400,0.2118867924528302
LOUISIANA,LA,22069.0,15551,31102,31102,62204,0.23451868047070928
LOUISIANA,LA,22071.0,166175,498525,664700,1994100,-0.6368105912441704
LOUISIANA,LA,22073.0,65462,130924,130924,261848,0.3303901500106932
LOUISIANA,LA,22075.0,10383,31149,31149,93447,0.4476548203794664
LOUISIANA,LA,22077.0,11214,44856,44856,179424,0.43303014089530945
LOUISIANA,LA,22079.0,55720,111440,111440,222880,0.378643216080402
LOUISIANA,LA,22081.0,3812,7624,7624,15248,0.289087093389297
LOUISIANA,LA,22083.0,9303,18606,18606,37212,0.46877351392024075
LOUISIANA,LA,22085.0,9747,19494,19494,38988,0.710269826613317
LOUISIANA,LA,22087.0,16476,49428,49428,148284,0.3563364894391842
LOUISIANA,LA,22089.0,26103,87890,104412,351560,0.2960579243765084
LOUISIANA,LA,22091.0,5406,18802,21624,75208,0.040880503144654134
LOUISIANA,LA,22093.0,11477,34431,34431,103293,-0.15326304783480005
LOUISIANA,LA,22095.0,19608,64474,78432,257896,-0.28059975520195835
LOUISIANA,LA,22097.0,36718,74917,110154,224751,0.20090963560106762
LOUISIANA,LA,22099.0,25519,76557,76557,229671,0.3790509032485599
LOUISIANA,LA,22101.0,21698,65094,65094,195282,0.3115955387593327
LOUISIANA,LA,22103.0,134790,404370,404370,1213110,0.5176348393797761
LOUISIANA,LA,22105.0,53263,139778,159789,419334,0.37810487580496777
LOUISIANA,LA,22107.0,2378,4756,4756,9512,0.002523128679562614
LOUISIANA,LA,22109.0,43129,146476,172516,585904,0.5720049154860998
LOUISIANA,LA,22111.0,10313,20626,20626,41252,0.5877048385532824
LOUISIANA,LA,22113.0,26073,78219,78219,234657,0.6232117516204503
LOUISIANA,LA,22115.0,16035,32070,32070,64140,0.6977860929217337
LOUISIANA,LA,22117.0,17627,35254,35254,70508,0.36642650479378225
LOUISIANA,LA,22119.0,17064,34128,34128,68256,0.39932020628223164
LOUISIANA,LA,22121.0,13152,46505,52608,186020,0.15898722627737233
LOUISIANA,LA,22123.0,4655,9310,9310,18620,0.7563909774436091
LOUISIANA,LA,22125.0,5714,11428,11428,22856,0.2915645782289114
LOUISIANA,LA,22127.0,5715,11430,11430,22860,0.5359580052493438
MAINE,ME,23000.0,5597,11194,11194,22388,-0.6465963909237091
MAINE,ME,23001.0,58461,116922,116922,233844,-0.10901284617095158
MAINE,ME,23003.0,35160,70320,70320,140640,0.019965870307167233
MAINE,ME,23005.0,190870,381740,381740,763480,-0.3517158275265888
MAINE,ME,23007.0,17270,34540,34540,69080,-0.12067168500289521
MAINE,ME,23009.0,35102,70204,70204,140408,-0.2303002677910091
MAINE,ME,23011.0,71059,142118,142118,284236,-0.08400061920376029
MAINE,ME,23013.0,25464,50928,50928,101856,-0.24308828149544454
MAINE,ME,23015.0,23393,46786,46786,93572,-0.10306501945026292
MAINE,ME,23017.0,33181,66362,66362,132724,-0.06705644796721016
MAINE,ME,23019.0,84538,169076,169076,338152,-0.027821807944356403
MAINE,ME,23021.0,9821,19642,19642,39284,0.11658690561042667
MAINE,ME,23023.0,23700,47400,47400,94800,-0.17957805907172997
MAINE,ME,23025.0,27325,54650,54650,109300,0.0779139981701738
MAINE,ME,23027.0,24123,48246,48246,96492,-0.15391949591675996
MAINE,ME,23029.0,17203,34406,34406,68812,0.055397314421903154
MAINE,ME,23031.0,126947,253894,253894,507788,-0.15174049012580054
MARYLAND,MD,24001.0,29469,88407,88407,265221,0.3499270419763141
MARYLAND,MD,24003.0,296536,593072,593072,1186144,-0.11494725766854619
MARYLAND,MD,24005.0,402703,805406,805406,1610812,-0.24685438151689953
MARYLAND,MD,24009.0,48129,96258,96258,192516,0.08878223108728628
MARYLAND,MD,24011.0,15420,30840,30840,61680,0.38664072632944224
MARYLAND,MD,24013.0,95779,191558,191558,383116,0.3079485064575742
MARYLAND,MD,24015.0,45960,91920,91920,183840,0.3019147084421236
MARYLAND,MD,24017.0,88582,177164,177164,354328,-0.4109186968007044
MARYLAND,MD,24019.0,15669,31338,31338,62676,0.18629140340800304
MARYLAND,MD,24021.0,139489,346889,418467,1040667,-0.054742667880621376
MARYLAND,MD,24023.0,15218,45654,45654,136962,0.560520436325404
MARYLAND,MD,24025.0,144360,288720,288720,577440,0.16425602660016625
MARYLAND,MD,24027.0,177750,355500,355500,711000,-0.33188185654008434
MARYLAND,MD,24029.0,10502,21004,21004,42008,0.027613787849933347
MARYLAND,MD,24031.0,517435,1222227,1552305,3666681,-0.5626136616193338
MARYLAND,MD,24033.0,415375,830750,830750,1661500,-0.8211303039422209
MARYLAND,MD,24035.0,29521,59042,59042,118084,0.33511737407269404
MARYLAND,MD,24037.0,54618,109236,109236,218472,0.15540664249880987
MARYLAND,MD,24039.0,9933,19866,19866,39732,0.21574549481526223
MARYLAND,MD,24041.0,22144,44288,44288,88576,0.06918352601156075
MARYLAND,MD,24043.0,66123,198369,198369,595107,0.23454773679355145
MARYLAND,MD,24045.0,45276,90552,90552,181104,0.09214594928880643
MARYLAND,MD,24047.0,30890,61780,61780,123560,0.2787957267724182
MARYLAND,MD,24510.0,231012,462024,462024,924048,-0.716949768843177
MASSACHUSETTS,MA,25001.0,146935,440805,440805,1322415,-0.2976826487902814
MASSACHUSETTS,MA,25003.0,56688,56688,56688,56688,-1.0
MASSACHUSETTS,MA,25005.0,264425,619524,793275,1858572,-0.11460338470265669
MASSACHUSETTS,MA,25007.0,12410,37230,37230,111690,-0.5947622884770347
MASSACHUSETTS,MA,25009.0,387160,701875,774320,1403750,-0.4721200537245583
MASSACHUSETTS,MA,25011.0,39426,71472,78852,142944,-0.5864657840004057
MASSACHUSETTS,MA,25013.0,161950,162158,323900,324316,-0.9988020994133993
MASSACHUSETTS,MA,25015.0,77477,127396,154954,254792,-0.746376343947236
MASSACHUSETTS,MA,25017.0,787173,1491937,2361519,4475811,-0.6043728633985159
MASSACHUSETTS,MA,25019.0,7110,21330,21330,63990,-0.460056258790436
MASSACHUSETTS,MA,25021.0,375066,770666,1125198,2311998,-0.6006649496355307
MASSACHUSETTS,MA,25023.0,282359,731829,847077,2195487,-0.40017495457909963
MASSACHUSETTS,MA,25025.0,310317,825176,930951,2475528,-0.8173222865650286
MASSACHUSETTS,MA,25027.0,395534,717412,791068,1434824,-0.37829870504179164
MICHIGAN,MI,26001.0,6894,20682,20682,62046,0.4337104728749637
MICHIGAN,MI,26003.0,5063,15189,15189,45567,0.22259529922970572
MICHIGAN,MI,26005.0,65939,263756,263756,1055024,0.3563293346881209
MICHIGAN,MI,26007.0,16579,49737,49737,149211,0.33928463719162794
MICHIGAN,MI,26009.0,15790,47370,47370,142110,0.32026599113362886
MICHIGAN,MI,26011.0,8585,34340,34340,137360,0.2550960978450786
MICHIGAN,MI,26013.0,3983,11949,11949,35847,0.31709766507657544
MICHIGAN,MI,26015.0,35141,70282,70282,140564,0.31373609174468564
MICHIGAN,MI,26017.0,58895,235580,235580,942320,0.04148060106970025
MICHIGAN,MI,26019.0,12087,36261,36261,108783,0.1753123190204352
MICHIGAN,MI,26021.0,81089,324356,324356,1297424,0.16139057085424657
MICHIGAN,MI,26023.0,20152,40304,40304,80608,0.41157205240174677
MICHIGAN,MI,26025.0,64607,129214,129214,258428,0.09814725958487469
